Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value
"EI","Emissions intensities","89","Guatemala","7231","Emissions (CO2eq)","27","Rice, paddy","2017","2017","gigagrams","20.053"
"EI","Emissions intensities","89","Guatemala","7231","Emissions (CO2eq)","867","Meat, cattle","2017","2017","gigagrams","5290.3449"
"EI","Emissions intensities","89","Guatemala","7231","Emissions (CO2eq)","882","Milk, whole fresh cow","2017","2017","gigagrams","1426.1529"
"EI","Emissions intensities","89","Guatemala","7231","Emissions (CO2eq)","1017","Meat, goat","2017","2017","gigagrams","21.3143"
"EI","Emissions intensities","89","Guatemala","7231","Emissions (CO2eq)","1020","Milk, whole fresh goat","2017","2017","gigagrams","3.0082"
"EI","Emissions intensities","89","Guatemala","7231","Emissions (CO2eq)","977","Meat, sheep","2017","2017","gigagrams","112.3917"
"EI","Emissions intensities","89","Guatemala","7231","Emissions (CO2eq)","1058","Meat, chicken","2017","2017","gigagrams","67.1783"
"EI","Emissions intensities","89","Guatemala","7231","Emissions (CO2eq)","1062","Eggs, hen, in shell","2017","2017","gigagrams","121.6679"
"EI","Emissions intensities","89","Guatemala","7231","Emissions (CO2eq)","1035","Meat, pig","2017","2017","gigagrams","641.9335"
"EI","Emissions intensities","90","Guinea","7231","Emissions (CO2eq)","1718","Cereals excluding rice","2017","2017","gigagrams","155.2992"
"EI","Emissions intensities","90","Guinea","7231","Emissions (CO2eq)","27","Rice, paddy","2017","2017","gigagrams","4449.1807"
"EI","Emissions intensities","90","Guinea","7231","Emissions (CO2eq)","867","Meat, cattle","2017","2017","gigagrams","7246.748"
"EI","Emissions intensities","90","Guinea","7231","Emissions (CO2eq)","882","Milk, whole fresh cow","2017","2017","gigagrams","1183.7599"
"EI","Emissions intensities","90","Guinea","7231","Emissions (CO2eq)","1017","Meat, goat","2017","2017","gigagrams","544.8129"
"EI","Emissions intensities","90","Guinea","7231","Emissions (CO2eq)","1020","Milk, whole fresh goat","2017","2017","gigagrams","81.4796"
"EI","Emissions intensities","90","Guinea","7231","Emissions (CO2eq)","977","Meat, sheep","2017","2017","gigagrams","440.1165"
"EI","Emissions intensities","90","Guinea","7231","Emissions (CO2eq)","982","Milk, whole fresh sheep","2017","2017","gigagrams","47.5098"
"EI","Emissions intensities","90","Guinea","7231","Emissions (CO2eq)","1058","Meat, chicken","2017","2017","gigagrams","111.2345"
"EI","Emissions intensities","90","Guinea","7231","Emissions (CO2eq)","1062","Eggs, hen, in shell","2017","2017","gigagrams","45.3524"
"EI","Emissions intensities","90","Guinea","7231","Emissions (CO2eq)","1035","Meat, pig","2017","2017","gigagrams","36.7503"
"EI","Emissions intensities","175","Guinea-Bissau","7231","Emissions (CO2eq)","1718","Cereals excluding rice","2017","2017","gigagrams","4.0311"
"EI","Emissions intensities","175","Guinea-Bissau","7231","Emissions (CO2eq)","27","Rice, paddy","2017","2017","gigagrams","178.9907"
"EI","Emissions intensities","175","Guinea-Bissau","7231","Emissions (CO2eq)","867","Meat, cattle","2017","2017","gigagrams","690.7981"
"EI","Emissions intensities","175","Guinea-Bissau","7231","Emissions (CO2eq)","882","Milk, whole fresh cow","2017","2017","gigagrams","180.0696"
"EI","Emissions intensities","175","Guinea-Bissau","7231","Emissions (CO2eq)","1017","Meat, goat","2017","2017","gigagrams","144.0785"
"EI","Emissions intensities","175","Guinea-Bissau","7231","Emissions (CO2eq)","1020","Milk, whole fresh goat","2017","2017","gigagrams","27.8211"
"EI","Emissions intensities","175","Guinea-Bissau","7231","Emissions (CO2eq)","977","Meat, sheep","2017","2017","gigagrams","78.9678"
"EI","Emissions intensities","175","Guinea-Bissau","7231","Emissions (CO2eq)","982","Milk, whole fresh sheep","2017","2017","gigagrams","18.8263"
"EI","Emissions intensities","175","Guinea-Bissau","7231","Emissions (CO2eq)","1058","Meat, chicken","2017","2017","gigagrams","8.0121"
"EI","Emissions intensities","175","Guinea-Bissau","7231","Emissions (CO2eq)","1062","Eggs, hen, in shell","2017","2017","gigagrams","2.0585"
"EI","Emissions intensities","175","Guinea-Bissau","7231","Emissions (CO2eq)","1035","Meat, pig","2017","2017","gigagrams","130.6484"
"EI","Emissions intensities","91","Guyana","7231","Emissions (CO2eq)","1718","Cereals excluding rice","2017","2017","gigagrams","1.6855"
"EI","Emissions intensities","91","Guyana","7231","Emissions (CO2eq)","27","Rice, paddy","2017","2017","gigagrams","1018.646"
"EI","Emissions intensities","91","Guyana","7231","Emissions (CO2eq)","867","Meat, cattle","2017","2017","gigagrams","102.2529"
"EI","Emissions intensities","91","Guyana","7231","Emissions (CO2eq)","882","Milk, whole fresh cow","2017","2017","gigagrams","82.4553"
"EI","Emissions intensities","91","Guyana","7231","Emissions (CO2eq)","1017","Meat, goat","2017","2017","gigagrams","17.6878"
"EI","Emissions intensities","91","Guyana","7231","Emissions (CO2eq)","977","Meat, sheep","2017","2017","gigagrams","25.3083"
"EI","Emissions intensities","91","Guyana","7231","Emissions (CO2eq)","1058","Meat, chicken","2017","2017","gigagrams","113.172"
"EI","Emissions intensities","91","Guyana","7231","Emissions (CO2eq)","1062","Eggs, hen, in shell","2017","2017","gigagrams","1.7708"
"EI","Emissions intensities","91","Guyana","7231","Emissions (CO2eq)","1035","Meat, pig","2017","2017","gigagrams","3.0903"
"EI","Emissions intensities","93","Haiti","7231","Emissions (CO2eq)","1718","Cereals excluding rice","2017","2017","gigagrams","46.8164"
"EI","Emissions intensities","93","Haiti","7231","Emissions (CO2eq)","27","Rice, paddy","2017","2017","gigagrams","185.5983"
"EI","Emissions intensities","93","Haiti","7231","Emissions (CO2eq)","867","Meat, cattle","2017","2017","gigagrams","2178.1939"
"EI","Emissions intensities","93","Haiti","7231","Emissions (CO2eq)","882","Milk, whole fresh cow","2017","2017","gigagrams","402.9485"
"EI","Emissions intensities","93","Haiti","7231","Emissions (CO2eq)","1017","Meat, goat","2017","2017","gigagrams","274.5656"
"EI","Emissions intensities","93","Haiti","7231","Emissions (CO2eq)","1020","Milk, whole fresh goat","2017","2017","gigagrams","149.513"
"EI","Emissions intensities","93","Haiti","7231","Emissions (CO2eq)","977","Meat, sheep","2017","2017","gigagrams","29.8276"
"EI","Emissions intensities","93","Haiti","7231","Emissions (CO2eq)","1058","Meat, chicken","2017","2017","gigagrams","21.7652"
"EI","Emissions intensities","93","Haiti","7231","Emissions (CO2eq)","1062","Eggs, hen, in shell","2017","2017","gigagrams","3.132"
"EI","Emissions intensities","93","Haiti","7231","Emissions (CO2eq)","1035","Meat, pig","2017","2017","gigagrams","231.6181"
"EI","Emissions intensities","95","Honduras","7231","Emissions (CO2eq)","1718","Cereals excluding rice","2017","2017","gigagrams","353.9309"
"EI","Emissions intensities","95","Honduras","7231","Emissions (CO2eq)","27","Rice, paddy","2017","2017","gigagrams","33.7617"
"EI","Emissions intensities","95","Honduras","7231","Emissions (CO2eq)","867","Meat, cattle","2017","2017","gigagrams","3949.0173"
"EI","Emissions intensities","95","Honduras","7231","Emissions (CO2eq)","882","Milk, whole fresh cow","2017","2017","gigagrams","1054.4858"
"EI","Emissions intensities","95","Honduras","7231","Emissions (CO2eq)","1017","Meat, goat","2017","2017","gigagrams","5.3967"
"EI","Emissions intensities","95","Honduras","7231","Emissions (CO2eq)","977","Meat, sheep","2017","2017","gigagrams","3.1501"
"EI","Emissions intensities","95","Honduras","7231","Emissions (CO2eq)","1058","Meat, chicken","2017","2017","gigagrams","171.8639"
"EI","Emissions intensities","95","Honduras","7231","Emissions (CO2eq)","1062","Eggs, hen, in shell","2017","2017","gigagrams","27.1042"
"EI","Emissions intensities","95","Honduras","7231","Emissions (CO2eq)","1035","Meat, pig","2017","2017","gigagrams","102.2649"
"EI","Emissions intensities","97","Hungary","7231","Emissions (CO2eq)","1718","Cereals excluding rice","2017","2017","gigagrams","2455.7551"
"EI","Emissions intensities","97","Hungary","7231","Emissions (CO2eq)","27","Rice, paddy","2017","2017","gigagrams","346.5562"
"EI","Emissions intensities","97","Hungary","7231","Emissions (CO2eq)","867","Meat, cattle","2017","2017","gigagrams","1107.0795"
"EI","Emissions intensities","97","Hungary","7231","Emissions (CO2eq)","882","Milk, whole fresh cow","2017","2017","gigagrams","723.5799"
"EI","Emissions intensities","97","Hungary","7231","Emissions (CO2eq)","1017","Meat, goat","2017","2017","gigagrams","15.5825"
"EI","Emissions intensities","97","Hungary","7231","Emissions (CO2eq)","1020","Milk, whole fresh goat","2017","2017","gigagrams","3.5415"
"EI","Emissions intensities","97","Hungary","7231","Emissions (CO2eq)","977","Meat, sheep","2017","2017","gigagrams","328.82"
"EI","Emissions intensities","97","Hungary","7231","Emissions (CO2eq)","982","Milk, whole fresh sheep","2017","2017","gigagrams","5.5683"
"EI","Emissions intensities","97","Hungary","7231","Emissions (CO2eq)","1058","Meat, chicken","2017","2017","gigagrams","78.588"
"EI","Emissions intensities","97","Hungary","7231","Emissions (CO2eq)","1062","Eggs, hen, in shell","2017","2017","gigagrams","143.8552"
"EI","Emissions intensities","97","Hungary","7231","Emissions (CO2eq)","1035","Meat, pig","2017","2017","gigagrams","563.4991"
"EI","Emissions intensities","99","Iceland","7231","Emissions (CO2eq)","867","Meat, cattle","2017","2017","gigagrams","98.5699"
"EI","Emissions intensities","99","Iceland","7231","Emissions (CO2eq)","882","Milk, whole fresh cow","2017","2017","gigagrams","102.8027"
"EI","Emissions intensities","99","Iceland","7231","Emissions (CO2eq)","977","Meat, sheep","2017","2017","gigagrams","129.4445"
"EI","Emissions intensities","99","Iceland","7231","Emissions (CO2eq)","1058","Meat, chicken","2017","2017","gigagrams","0"
"EI","Emissions intensities","99","Iceland","7231","Emissions (CO2eq)","1062","Eggs, hen, in shell","2017","2017","gigagrams","2.2512"
"EI","Emissions intensities","99","Iceland","7231","Emissions (CO2eq)","1035","Meat, pig","2017","2017","gigagrams","7.095"
"EI","Emissions intensities","100","India","7231","Emissions (CO2eq)","1718","Cereals excluding rice","2017","2017","gigagrams","39402.8922"
"EI","Emissions intensities","100","India","7231","Emissions (CO2eq)","27","Rice, paddy","2017","2017","gigagrams","119076.1874"
"EI","Emissions intensities","100","India","7231","Emissions (CO2eq)","867","Meat, cattle","2017","2017","gigagrams","96191.3122"
"EI","Emissions intensities","100","India","7231","Emissions (CO2eq)","882","Milk, whole fresh cow","2017","2017","gigagrams","85239.8487"
"EI","Emissions intensities","100","India","7231","Emissions (CO2eq)","1017","Meat, goat","2017","2017","gigagrams","20872.3538"
"EI","Emissions intensities","100","India","7231","Emissions (CO2eq)","1020","Milk, whole fresh goat","2017","2017","gigagrams","7758.6417"
"EI","Emissions intensities","100","India","7231","Emissions (CO2eq)","947","Meat, buffalo","2017","2017","gigagrams","106831.6637"
"EI","Emissions intensities","100","India","7231","Emissions (CO2eq)","951","Milk, whole fresh buffalo","2017","2017","gigagrams","65777.9716"
"EI","Emissions intensities","100","India","7231","Emissions (CO2eq)","977","Meat, sheep","2017","2017","gigagrams","10763.1841"
"EI","Emissions intensities","100","India","7231","Emissions (CO2eq)","982","Milk, whole fresh sheep","2017","2017","gigagrams","1616.0359"
"EI","Emissions intensities","100","India","7231","Emissions (CO2eq)","1130","Milk, whole fresh camel","2017","2017","gigagrams","56.7117"
"EI","Emissions intensities","100","India","7231","Emissions (CO2eq)","1058","Meat, chicken","2017","2017","gigagrams","1582.8579"
"EI","Emissions intensities","100","India","7231","Emissions (CO2eq)","1062","Eggs, hen, in shell","2017","2017","gigagrams","2417.5697"
"EI","Emissions intensities","100","India","7231","Emissions (CO2eq)","1035","Meat, pig","2017","2017","gigagrams","1518.7083"
"EI","Emissions intensities","101","Indonesia","7231","Emissions (CO2eq)","1718","Cereals excluding rice","2017","2017","gigagrams","4216.9873"
"EI","Emissions intensities","101","Indonesia","7231","Emissions (CO2eq)","27","Rice, paddy","2017","2017","gigagrams","87488.337"
"EI","Emissions intensities","101","Indonesia","7231","Emissions (CO2eq)","867","Meat, cattle","2017","2017","gigagrams","24593.5908"
"EI","Emissions intensities","101","Indonesia","7231","Emissions (CO2eq)","882","Milk, whole fresh cow","2017","2017","gigagrams","1350.3845"
"EI","Emissions intensities","101","Indonesia","7231","Emissions (CO2eq)","1017","Meat, goat","2017","2017","gigagrams","2400.5826"
"EI","Emissions intensities","101","Indonesia","7231","Emissions (CO2eq)","1020","Milk, whole fresh goat","2017","2017","gigagrams","1561.2644"
"EI","Emissions intensities","101","Indonesia","7231","Emissions (CO2eq)","947","Meat, buffalo","2017","2017","gigagrams","2222.5882"
"EI","Emissions intensities","101","Indonesia","7231","Emissions (CO2eq)","951","Milk, whole fresh buffalo","2017","2017","gigagrams","238.9109"
"EI","Emissions intensities","101","Indonesia","7231","Emissions (CO2eq)","977","Meat, sheep","2017","2017","gigagrams","2066.0914"
"EI","Emissions intensities","101","Indonesia","7231","Emissions (CO2eq)","982","Milk, whole fresh sheep","2017","2017","gigagrams","1173.1762"
"EI","Emissions intensities","101","Indonesia","7231","Emissions (CO2eq)","1058","Meat, chicken","2017","2017","gigagrams","8361.4107"
"EI","Emissions intensities","101","Indonesia","7231","Emissions (CO2eq)","1062","Eggs, hen, in shell","2017","2017","gigagrams","1000.2196"
"EI","Emissions intensities","101","Indonesia","7231","Emissions (CO2eq)","1035","Meat, pig","2017","2017","gigagrams","1621.6913"
"EI","Emissions intensities","102","Iran (Islamic Republic of)","7231","Emissions (CO2eq)","1718","Cereals excluding rice","2017","2017","gigagrams","2625.2565"
"EI","Emissions intensities","102","Iran (Islamic Republic of)","7231","Emissions (CO2eq)","27","Rice, paddy","2017","2017","gigagrams","3094.4782"
"EI","Emissions intensities","102","Iran (Islamic Republic of)","7231","Emissions (CO2eq)","867","Meat, cattle","2017","2017","gigagrams","2235.4908"
"EI","Emissions intensities","102","Iran (Islamic Republic of)","7231","Emissions (CO2eq)","882","Milk, whole fresh cow","2017","2017","gigagrams","2948.0721"
"EI","Emissions intensities","102","Iran (Islamic Republic of)","7231","Emissions (CO2eq)","1017","Meat, goat","2017","2017","gigagrams","2164.8626"
"EI","Emissions intensities","102","Iran (Islamic Republic of)","7231","Emissions (CO2eq)","1020","Milk, whole fresh goat","2017","2017","gigagrams","1205.7018"
"EI","Emissions intensities","102","Iran (Islamic Republic of)","7231","Emissions (CO2eq)","947","Meat, buffalo","2017","2017","gigagrams","112.9406"
"EI","Emissions intensities","102","Iran (Islamic Republic of)","7231","Emissions (CO2eq)","951","Milk, whole fresh buffalo","2017","2017","gigagrams","80.132"
"EI","Emissions intensities","102","Iran (Islamic Republic of)","7231","Emissions (CO2eq)","977","Meat, sheep","2017","2017","gigagrams","5251.6284"
"EI","Emissions intensities","102","Iran (Islamic Republic of)","7231","Emissions (CO2eq)","982","Milk, whole fresh sheep","2017","2017","gigagrams","2598.4705"
"EI","Emissions intensities","102","Iran (Islamic Republic of)","7231","Emissions (CO2eq)","1058","Meat, chicken","2017","2017","gigagrams","4086.323"
"EI","Emissions intensities","102","Iran (Islamic Republic of)","7231","Emissions (CO2eq)","1062","Eggs, hen, in shell","2017","2017","gigagrams","289.7657"
"EI","Emissions intensities","103","Iraq","7231","Emissions (CO2eq)","1718","Cereals excluding rice","2017","2017","gigagrams","975.3421"
"EI","Emissions intensities","103","Iraq","7231","Emissions (CO2eq)","27","Rice, paddy","2017","2017","gigagrams","339.9983"
"EI","Emissions intensities","103","Iraq","7231","Emissions (CO2eq)","867","Meat, cattle","2017","2017","gigagrams","1823.1857"
"EI","Emissions intensities","103","Iraq","7231","Emissions (CO2eq)","882","Milk, whole fresh cow","2017","2017","gigagrams","697.9893"
"EI","Emissions intensities","103","Iraq","7231","Emissions (CO2eq)","1017","Meat, goat","2017","2017","gigagrams","128.3618"
"EI","Emissions intensities","103","Iraq","7231","Emissions (CO2eq)","1020","Milk, whole fresh goat","2017","2017","gigagrams","144.5109"
